  12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
12.96434879	0.01268425	-177.61437988	
