  13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
13.80752182	0.00000000	-0.00000000	
