  -1.00000000	-1.00000000	-1.00000000	-0.19308684	-1.00000000	-0.87158991	0.55387294	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.48399640	-1.00000000	-1.00000000	0.20572020	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.38703694	-0.64923962	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.46326154	-1.00000000	-1.00000000	-1.00000000	0.31201431	-1.00000000	0.92876189	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.77838838	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	
-1.00000000	-0.98577791	-0.57750920	-1.00000000	-1.00000000	-1.00000000	0.06483246	-1.00000000	-1.00000000	-1.00000000	0.01461461	0.96948815	-0.35197739	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.14663257	-1.00000000	-1.00000000	-1.00000000	-0.13498802	0.36212786	0.39453139	0.24543644	-0.78257918	-0.17335256	-1.00000000	-0.95262402	-1.00000000	0.10823872	-1.00000000	0.67792565	-1.00000000	0.32014149	0.00998865	-1.00000000	-0.66774914	-0.76916813	-1.00000000	0.04100627	0.90935605	-1.00000000	-1.00000000	-1.00000000	-0.31509715	0.33585554	-1.00000000	-1.00000000	-0.66143517	0.99135273	0.29550878	-1.00000000	-1.00000000	
-1.00000000	0.49983513	-1.00000000	-0.19308684	-1.00000000	-1.00000000	0.55387294	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.59776722	-1.00000000	-0.06529011	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.72363187	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.16863271	-1.00000000	0.38703694	-0.64923962	-1.00000000	-0.14081107	-1.00000000	-0.20421061	-1.00000000	-1.00000000	-1.00000000	-0.46326154	-1.00000000	-1.00000000	0.42625735	0.31201431	-1.00000000	0.92876189	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.28297110	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	
0.01922728	-0.98577791	-0.57750920	0.28326579	0.45011795	-0.21410518	0.06483246	-0.36872558	0.00354047	-0.11165685	0.01461461	0.96948815	-0.35197739	-0.16827535	0.29148615	-0.99239299	-0.74792079	0.14663257	0.45742971	0.39589638	-1.00000000	-0.13498802	0.36212786	0.39453139	0.24543644	-0.78257918	-0.17335256	0.42609146	-0.95262402	0.06797631	0.10823872	0.49361110	0.67792565	-0.18451365	0.32014149	0.00998865	-0.76385913	-0.66774914	-0.76916813	-0.07635629	0.04100627	0.90935605	-0.58913971	-1.00000000	-0.98378852	-0.31509715	0.33585554	-0.37390039	-0.14048831	-0.66143517	0.99135273	0.29550878	0.75883458	0.84149520	
0.01922728	-0.98577791	-0.57750920	0.28326579	0.45011795	-0.21410518	0.06483246	-0.36872558	0.00354047	-0.11165685	0.01461461	0.96948815	-0.35197739	-0.16827535	0.29148615	-0.99239299	-0.74792079	0.14663257	0.45742971	0.39589638	-1.00000000	-0.13498802	0.36212786	0.39453139	0.24543644	-0.78257918	-0.17335256	0.42609146	-0.95262402	0.06797631	0.10823872	0.49361110	0.67792565	-0.18451365	0.32014149	0.00998865	-0.76385913	-0.66774914	-0.76916813	-0.07635629	0.04100627	0.90935605	-0.58913971	-1.00000000	-0.98378852	-0.31509715	0.33585554	-0.37390039	-0.14048831	-0.66143517	0.99135273	0.29550878	0.75883458	0.84149520	
-1.00000000	0.49983513	-1.00000000	-0.19308684	0.78358815	-0.87158991	0.55387294	0.94356878	-1.00000000	0.76762797	-1.00000000	-0.59776722	-1.00000000	-0.06529011	0.25860277	-1.00000000	0.73757907	-1.00000000	-0.48399640	0.72363187	-1.00000000	0.20572020	-1.00000000	-1.00000000	-0.16863271	-1.00000000	0.38703694	-0.64923962	-1.00000000	-0.14081107	0.38569754	-0.20421061	-1.00000000	-1.00000000	-0.21646808	-0.46326154	-1.00000000	-1.00000000	0.42625735	0.31201431	-1.00000000	0.92876189	-0.31725073	-0.37205340	0.11966574	-0.80393559	-0.99547521	0.28297110	0.77838838	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	
0.01922728	-0.98577791	-0.57750920	0.28326579	0.45011795	-0.21410518	0.06483246	-0.36872558	0.00354047	-0.11165685	0.01461461	0.96948815	-0.35197739	-0.16827535	0.29148615	-0.99239299	-0.74792079	0.14663257	0.45742971	0.39589638	-0.25690124	-0.13498802	0.36212786	0.39453139	0.24543644	-0.78257918	-0.17335256	0.42609146	-0.95262402	0.06797631	0.10823872	0.49361110	0.67792565	-0.18451365	0.32014149	0.00998865	-0.76385913	-0.66774914	-0.76916813	-0.07635629	0.04100627	0.90935605	-0.58913971	-0.26288127	-0.98378852	-0.31509715	0.33585554	-0.37390039	-0.14048831	-0.66143517	0.99135273	0.29550878	0.75883458	0.84149520	
0.01922728	-0.98577791	-0.57750920	0.28326579	0.45011795	-0.21410518	0.06483246	-0.36872558	0.00354047	-0.11165685	0.01461461	0.96948815	-0.35197739	-0.16827535	0.29148615	-0.99239299	-0.74792079	0.14663257	0.45742971	0.39589638	-0.25690124	-0.13498802	0.36212786	0.39453139	0.24543644	-0.78257918	-0.17335256	0.42609146	-0.95262402	0.06797631	0.10823872	0.49361110	0.67792565	-0.18451365	0.32014149	0.00998865	-0.76385913	-0.66774914	-0.76916813	-0.07635629	0.04100627	0.90935605	-0.58913971	-0.26288127	-0.98378852	-0.31509715	0.33585554	-0.37390039	-0.14048831	-0.66143517	0.99135273	0.29550878	0.75883458	0.84149520	
-1.00000000	0.49983513	-1.00000000	-0.19308684	-1.00000000	-1.00000000	0.55387294	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.59776722	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.72363187	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-0.16863271	-1.00000000	0.38703694	-0.64923962	-1.00000000	-0.14081107	-1.00000000	-0.20421061	-1.00000000	-1.00000000	-1.00000000	-0.46326154	-1.00000000	-1.00000000	0.42625735	0.31201431	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	0.28297110	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	
-1.00000000	-0.66370356	-1.00000000	-1.00000000	-0.55987070	-0.45024604	-1.00000000	-0.59955745	-1.00000000	0.84733688	-1.00000000	0.55862787	-1.00000000	-0.18448683	-0.39341671	-1.00000000	0.62597960	-1.00000000	0.11886488	0.40454366	-1.00000000	0.10617740	-1.00000000	-1.00000000	0.71982025	-1.00000000	0.21964298	0.46296717	-1.00000000	-0.48177765	-0.62434289	0.09316854	-1.00000000	-1.00000000	-0.78511707	0.45136078	-1.00000000	-1.00000000	0.62424857	-0.74810776	-1.00000000	0.62223517	0.29199541	0.33257508	-0.43137851	0.57872545	0.81522289	-0.10993512	0.13969144	-1.00000000	-1.00000000	-1.00000000	-1.00000000	-1.00000000	
